client_id,age_group,client_tier,preferred_channel,acquisition_channel,boutique_id,boutique_name,boutique_city,region,boutique_format,boutique_sales_tier,boutique_clienteling_maturity,boutique_wfj_focus_flag,boutique_digital_adoption_score,advisor_id,advisor_tenure_years,advisor_client_book_size,advisor_productivity_tier,primary_division,primary_category,secondary_category_interest,cross_category_flag,strategic_division_opportunity,last_purchase_days,purchase_frequency_12m,transaction_count_12m,total_units_12m,atv,upt,total_spend_12m,lifetime_spend,average_order_value,categories_purchased,relationship_tenure_years,high_value_client_flag,client_value_score,online_visits_90d,product_page_views_90d,fashion_page_views_90d,beauty_page_views_90d,wfj_page_views_90d,wishlist_additions_90d,high_intent_browsing_flag,app_engagement_score,last_campaign_type,campaign_sent_30d,campaign_open_30d,campaign_click_30d,campaign_conversion_30d,days_since_last_campaign,digital_campaign_click_rate,appointment_scheduled_flag,appointment_completed_flag,appointment_conversion_flag,days_since_last_appointment,appointment_count_12m,boutique_visits_12m,email_open_rate,email_opt_in_flag,sms_opt_in_flag,client_contactable_flag,preferred_contact_method,service_interaction_12m,return_or_exchange_12m,estimated_return_rate,client_satisfaction_score,service_recovery_flag,clienteling_touchpoints_90d,event_attendance_12m,advisor_follow_up_flag,repeat_purchase_probability_true,repeat_purchase_90d,estimated_clienteling_revenue
C004261,25-34,Core,Online,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A01,3,222,Emerging,Fragrance & Beauty,Makeup,Fashion Entry,1,Scale Opportunity,63,1,1,2,416.82,2.0,416.82,1085.42,416.82,4,0,0,4.46,9,27,7,11,2,1,0,58.5,Fragrance Launch,1,1,0,0,23,0.409,0,0,0,999,0,0,0.491,1,0,1,Email,0,0,0.0,77.5,0,0,1,1,0.6147,1,256.23
C004262,55-64,Core,Online,Email Campaign,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,173,0,0,0,0.0,0.0,0.0,14.43,179.39,1,2,0,1.86,15,30,6,15,2,1,0,29.7,Beauty Replenishment,1,0,0,0,30,0.199,0,0,0,999,0,0,0.444,0,1,1,SMS,0,0,0.0,78.7,0,0,0,0,0.0859,1,15.4
C004263,35-44,High Potential,Online,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A11,5,115,Core,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,66,1,1,3,506.75,3.0,506.75,1734.63,506.75,3,3,0,5.27,5,30,5,16,9,0,1,77.7,Private Event,1,1,0,1,6,0.312,0,0,0,999,0,0,0.458,1,0,1,Email,0,0,0.0,96.9,0,1,0,0,0.6303,1,319.42
C004264,35-44,Core,Omnichannel,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A09,3,217,Emerging,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,138,4,4,10,327.62,2.5,1310.48,3393.64,327.62,2,0,0,5.14,15,90,2,12,2,6,1,81.8,Reactivation,1,1,1,0,22,0.322,0,0,0,999,1,7,0.377,1,0,1,Email,0,0,0.0,82.9,0,0,0,0,0.832,1,272.58
C004265,45-54,High Potential,Online,Email Campaign,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A13,7,228,Core,Watches & Fine Jewelry,Fine Jewelry,Fashion Styling,1,High Strategic Value,61,2,2,2,12400.63,1.0,24801.26,95247.58,12400.63,2,2,1,9.44,7,42,3,6,5,1,0,61.4,Beauty Replenishment,1,0,0,0,29,0.345,0,0,1,999,1,0,0.512,1,0,1,Email,2,0,0.0,85.4,0,1,0,1,0.7536,0,9344.71
C004266,35-44,New,Boutique,Referral,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A09,4,184,Core,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,93,1,1,1,135.92,1.0,135.92,135.92,135.92,1,0,0,3.45,0,0,9,9,1,0,0,34.5,Welcome Journey,1,0,0,0,5,0.341,0,0,0,999,0,2,0.372,1,1,1,Email + SMS,0,0,0.0,71.3,0,0,0,0,0.2302,0,31.29
C004267,45-54,Core,Omnichannel,Boutique Walk-In,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A10,4,147,Core,Watches & Fine Jewelry,High Jewelry Interest,Fragrance Discovery,1,High Strategic Value,365,5,5,5,10259.6,1.0,51298.0,123554.25,10259.6,1,1,1,9.51,11,77,6,11,9,1,1,47.3,Private Event,1,0,0,0,12,0.244,0,0,0,999,1,5,0.192,0,1,1,SMS,2,0,0.0,80.4,0,1,0,0,0.1944,0,1993.97
C004268,18-24,Core,Boutique,Event,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A14,2,256,High Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,90,2,2,3,285.87,1.5,571.74,1331.81,285.87,2,1,0,4.81,6,30,9,8,3,1,0,21.0,No Recent Campaign,0,0,0,0,999,0.245,0,0,0,999,1,4,0.422,0,0,0,Do Not Contact,0,0,0.0,73.9,0,4,0,0,0.582,1,41.59
C004269,55-64,New,Omnichannel,Event,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A01,3,168,Emerging,Fashion,Ready-to-Wear,None,0,Medium Strategic Value,336,0,0,0,0.0,0.0,0.0,0.0,2496.66,2,0,0,0.0,8,40,6,6,4,1,0,55.3,WFJ Appointment Invite,1,1,0,0,3,0.267,0,1,0,999,0,0,0.583,1,0,1,Email,1,0,0.0,90.4,0,1,0,1,0.0362,0,90.44
C004270,65+,Core,Online,Referral,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fashion,Small Leather Goods,Fragrance Discovery,1,Medium Strategic Value,20,2,2,2,3090.26,1.0,6180.52,16963.6,3090.26,3,1,0,6.29,12,36,5,11,4,2,1,30.5,No Recent Campaign,0,0,0,0,999,0.12,0,0,0,999,3,0,0.279,1,0,1,Email,1,0,0.0,81.7,0,1,0,1,0.8041,1,2484.79
C004271,45-54,Core,Online,Social Media,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A09,1,179,Top Performer,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,43,3,3,7,218.49,2.33,655.47,1617.93,218.49,1,2,0,5.11,6,36,9,14,1,4,1,23.4,WFJ Appointment Invite,1,1,0,0,3,0.337,1,1,0,112,0,1,0.765,1,0,1,Email,3,0,0.0,89.1,0,0,0,0,0.7274,1,158.94
C004272,65+,Core,Online,Email Campaign,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fashion,Ready-to-Wear,Shoes,1,Medium Strategic Value,172,3,3,4,5945.19,1.33,17835.57,47167.83,5945.19,1,2,0,7.11,11,77,7,4,3,1,1,62.3,No Recent Campaign,0,0,0,0,999,0.284,0,0,0,999,1,0,0.557,0,0,0,Do Not Contact,0,0,0.0,82.0,0,0,0,0,0.4105,0,610.06
C004273,25-34,High Potential,Boutique,Boutique Walk-In,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A08,4,86,High Performer,Fragrance & Beauty,Fragrance,None,0,Scale Opportunity,118,3,3,5,481.08,1.67,1443.24,4858.8,481.08,1,3,0,5.39,2,8,3,11,1,1,0,38.4,Fragrance Launch,1,0,0,0,25,0.194,0,0,0,999,2,5,0.521,1,0,1,Email,0,0,0.0,75.9,0,2,0,1,0.6386,0,307.22
C004274,35-44,Core,Boutique,Boutique Walk-In,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A07,5,205,Core,Fashion,Ready-to-Wear,Shoes,1,Medium Strategic Value,202,1,1,2,6948.31,2.0,6948.31,16474.66,6948.31,1,3,0,6.71,2,12,14,5,1,0,0,16.5,WFJ Appointment Invite,1,0,0,0,30,0.108,0,0,0,999,0,0,0.249,1,1,1,Email + SMS,0,0,0.0,100.0,0,2,1,0,0.1776,0,1234.12
C004275,45-54,High Potential,Boutique,Online Search,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A08,5,189,High Performer,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,195,2,2,5,294.11,2.5,588.22,1939.05,294.11,1,0,0,4.74,1,3,2,14,1,2,1,64.0,WFJ Appointment Invite,1,0,0,0,20,0.108,0,0,0,999,1,5,0.196,1,1,1,Email + SMS,0,0,0.0,81.5,0,4,1,1,0.4397,0,129.31
C004276,35-44,Core,Boutique,Online Search,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A02,3,145,High Performer,Fragrance & Beauty,Makeup,Fashion Entry,1,Scale Opportunity,210,1,1,2,104.5,2.0,104.5,405.75,104.5,3,2,0,4.17,6,36,9,8,0,1,0,40.5,Private Event,1,1,1,0,16,0.225,1,0,0,27,1,1,0.377,1,0,1,Email,0,0,0.0,73.8,0,3,0,1,0.2855,1,29.84
C004277,35-44,Core,Boutique,Email Campaign,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A07,3,196,Core,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,69,3,3,9,251.81,3.0,755.43,2005.68,251.81,1,0,0,4.82,9,18,3,8,14,1,1,45.1,Reactivation,1,0,0,0,9,0.394,0,0,0,999,1,3,0.531,1,0,1,Email,0,1,0.333,78.6,0,1,0,0,0.632,1,159.13
C004278,35-44,Core,Online,Social Media,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A02,4,107,Core,Fashion,Shoes,Fragrance Discovery,1,Medium Strategic Value,30,1,1,1,2006.47,1.0,2006.47,4594.61,2006.47,1,2,0,5.75,6,36,9,8,2,2,1,37.7,Fragrance Launch,1,1,1,0,19,0.243,0,0,0,999,3,0,0.329,1,0,1,Email,0,0,0.0,83.7,0,1,0,0,0.7156,0,1435.89
C004279,25-34,New,Omnichannel,Boutique Walk-In,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A12,2,128,High Performer,Fashion,Shoes,Accessories,1,Medium Strategic Value,184,2,2,2,2595.56,1.0,5191.12,6896.16,2595.56,1,1,0,5.93,17,34,11,2,2,0,0,59.3,Fashion Preview,1,1,0,0,24,0.161,0,0,0,999,0,0,0.54,0,1,1,SMS,1,1,0.5,65.6,1,0,0,0,0.2968,0,500.75
C004280,35-44,New,Online,Online Search,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A01,5,196,Core,Fashion,Shoes,Shoes,1,Medium Strategic Value,165,1,1,2,5591.69,2.0,5591.69,5860.65,5591.69,1,0,0,5.69,7,28,11,1,0,2,1,41.7,Fragrance Launch,1,0,0,0,24,0.108,0,0,0,999,0,0,0.134,0,0,0,Do Not Contact,0,0,0.0,84.4,0,0,0,0,0.191,0,267.06
C004281,25-34,Core,Omnichannel,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A02,2,295,Emerging,Fashion,Handbags,Fine Jewelry Interest,1,Medium Strategic Value,285,0,0,0,0.0,0.0,0.0,45.32,3493.31,4,0,0,1.84,11,55,12,5,6,5,1,64.8,Welcome Journey,1,1,0,1,23,0.381,0,0,0,999,1,4,0.71,1,0,1,Email,1,0,0.0,80.6,0,1,0,0,0.2237,0,781.5
C004282,45-54,VIP,Online,Email Campaign,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A02,4,278,Top Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,63,8,8,21,282.19,2.62,2257.52,12437.59,282.19,1,5,1,8.73,7,21,4,11,3,2,1,25.7,Fragrance Launch,1,1,1,0,5,0.606,0,0,0,999,2,0,0.364,1,1,1,Email + SMS,0,0,0.0,90.0,0,3,1,0,0.9482,1,267.58
C004283,25-34,High Potential,Online,Social Media,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A15,5,116,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,61,5,5,10,989.5,2.0,4947.5,15894.71,989.5,2,4,0,6.81,8,56,2,15,1,0,0,67.4,No Recent Campaign,0,0,0,0,999,0.295,0,0,0,999,1,1,0.508,1,1,1,Email + SMS,0,0,0.0,94.4,0,4,1,0,0.8824,1,873.1
C004284,18-24,New,Online,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A14,3,115,High Performer,Fashion,Handbags,Shoes,1,Medium Strategic Value,111,2,2,2,2331.43,1.0,4662.86,4662.86,2331.43,2,1,0,5.77,9,36,11,4,4,1,0,55.6,Reactivation,1,1,0,0,18,0.167,0,0,0,999,0,0,0.264,1,1,1,Email + SMS,2,0,0.0,89.5,0,1,0,0,0.4821,1,1124.1
C004285,35-44,High Potential,Online,Event,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A14,7,155,Core,Fragrance & Beauty,Fragrance,None,0,Scale Opportunity,110,3,3,5,400.16,1.67,1200.48,4526.76,400.16,3,3,0,5.32,6,12,1,14,1,2,1,66.9,Reactivation,1,0,0,0,30,0.496,0,0,0,999,2,0,0.506,1,0,1,Email,2,0,0.0,85.9,0,1,0,0,0.5903,1,236.2
C004286,35-44,High Potential,Online,Referral,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A11,3,194,Top Performer,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,190,1,1,2,574.59,2.0,574.59,2119.01,574.59,2,6,0,5.97,13,65,6,13,1,2,1,76.0,Fashion Preview,1,0,0,0,23,0.166,1,1,0,155,1,0,0.334,0,0,0,Do Not Contact,1,0,0.0,81.3,0,1,1,1,0.4025,1,57.82
C004287,55-64,Core,Boutique,Social Media,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A03,5,178,Core,Fashion,Small Leather Goods,Accessories,1,Medium Strategic Value,100,1,1,1,4358.21,1.0,4358.21,10005.0,4358.21,2,0,0,5.82,1,6,11,1,2,1,0,44.3,Welcome Journey,1,1,0,0,28,0.147,0,0,0,999,0,2,0.499,0,0,0,Do Not Contact,0,0,0.0,81.3,0,1,1,1,0.4808,0,523.85
C004288,35-44,High Potential,Omnichannel,Boutique Walk-In,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A12,1,214,Core,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,54,4,4,9,564.91,2.25,2259.64,8002.73,564.91,3,5,0,6.58,15,30,9,16,2,2,1,44.9,Fashion Preview,1,0,0,0,10,0.204,1,1,0,60,6,6,0.267,1,0,1,Email,0,0,0.0,85.2,0,1,0,1,0.9406,1,531.37
C004289,35-44,Core,Omnichannel,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A12,6,201,Core,Fashion,Shoes,Fine Jewelry Interest,1,Medium Strategic Value,170,2,2,4,7872.86,2.0,15745.72,38688.34,7872.86,1,2,0,7.01,13,39,8,1,10,3,1,38.6,Welcome Journey,1,0,0,0,29,0.433,0,0,0,999,0,8,0.54,1,1,1,Email + SMS,1,0,0.0,82.6,0,2,0,0,0.6276,1,4940.82
C004290,55-64,New,Boutique,Event,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A04,5,106,Top Performer,Fragrance & Beauty,Skincare,Skincare,1,Scale Opportunity,141,4,4,9,53.44,2.25,213.76,349.33,53.44,1,1,0,4.09,7,42,3,8,2,2,1,34.8,Beauty Replenishment,1,0,0,0,21,0.348,0,0,0,999,0,0,0.771,0,1,1,SMS,0,0,0.0,89.6,0,0,0,0,0.4681,0,25.01
C004291,35-44,Core,Omnichannel,Event,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A05,6,235,Core,Fragrance & Beauty,Fragrance,None,0,Scale Opportunity,153,2,2,4,137.58,2.0,275.16,667.41,137.58,3,3,0,4.28,13,26,3,11,1,4,1,42.7,Beauty Replenishment,1,0,0,0,7,0.333,1,1,0,96,1,4,0.303,1,0,1,Email,0,0,0.0,90.9,0,0,0,1,0.5101,1,70.18
C004292,18-24,Core,Boutique,Email Campaign,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A07,7,150,High Performer,Fashion,Shoes,Fine Jewelry Interest,1,Medium Strategic Value,89,2,2,3,8892.91,1.5,17785.82,41732.06,8892.91,4,3,0,7.27,2,12,12,3,3,3,1,9.1,Welcome Journey,1,1,1,0,7,0.207,0,0,0,999,0,5,0.308,1,1,1,Email + SMS,1,0,0.0,62.4,1,1,0,0,0.6258,1,3617.51
C004293,35-44,Core,Boutique,Referral,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A10,3,133,Emerging,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,56,1,1,2,182.89,2.0,182.89,530.93,182.89,1,1,0,4.2,2,12,1,12,3,0,0,16.3,Fragrance Launch,1,0,0,0,18,0.145,0,0,0,999,2,1,0.04,1,1,1,Email + SMS,0,0,0.0,83.0,0,1,0,0,0.302,1,55.23
C004294,55-64,Core,Online,Referral,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Beauty Services,Skincare,1,Scale Opportunity,71,4,4,8,134.47,2.0,537.88,1472.62,134.47,1,2,0,5.03,16,96,5,15,1,1,1,49.6,Beauty Replenishment,1,0,0,0,20,0.182,0,0,0,999,0,1,0.148,0,0,0,Do Not Contact,0,0,0.0,74.9,0,1,0,1,0.6202,0,20.85
C004295,35-44,VIP,Omnichannel,Email Campaign,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A08,1,142,Top Performer,Fashion,Handbags,Fine Jewelry Interest,1,Medium Strategic Value,51,8,8,8,8327.54,1.0,66620.32,371655.33,8327.54,3,10,1,11.77,13,65,7,3,7,1,1,52.6,WFJ Appointment Invite,1,0,0,0,29,0.236,0,0,0,999,2,11,0.411,1,0,1,Email,1,0,0.0,94.5,0,5,1,1,0.9949,1,8285.13
C004296,25-34,VIP,Omnichannel,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A01,2,285,High Performer,Fragrance & Beauty,Makeup,None,0,Scale Opportunity,63,5,5,10,758.41,2.0,3792.05,21290.16,758.41,3,3,1,8.15,10,70,3,18,1,4,1,56.6,Private Event,1,0,0,0,11,0.16,0,0,0,999,1,12,0.285,1,1,1,Email + SMS,2,0,0.0,92.0,0,6,3,1,0.9853,1,747.25
C004297,25-34,VIP,Omnichannel,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A11,2,204,High Performer,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,39,3,3,6,777.63,2.0,2332.89,12273.25,777.63,5,6,1,8.93,13,91,5,11,9,3,1,34.8,WFJ Appointment Invite,1,1,1,1,2,0.376,0,0,0,999,2,14,0.518,1,1,1,Email + SMS,1,1,0.333,67.9,1,5,0,1,0.9848,1,497.76
C004298,25-34,High Potential,Boutique,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A06,3,220,High Performer,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,115,2,2,3,330.37,1.5,660.74,2143.72,330.37,1,5,0,5.81,3,9,4,11,1,0,0,25.3,Fragrance Launch,1,0,0,0,10,0.212,0,0,0,999,2,6,0.171,1,0,1,Email,1,0,0.0,97.9,0,2,0,1,0.5666,1,187.2
C004299,35-44,VIP,Online,Online Search,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A09,2,172,High Performer,Fragrance & Beauty,Skincare,Fine Jewelry Interest,1,Scale Opportunity,60,5,5,9,566.55,1.8,2832.75,14815.28,566.55,2,4,1,8.65,9,63,2,20,9,1,1,44.6,Fragrance Launch,1,1,0,0,24,0.499,0,0,0,999,2,2,0.399,1,1,1,Email + SMS,2,0,0.0,85.3,0,8,0,1,0.9604,1,544.09
C004300,35-44,New,Online,Referral,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A15,3,257,Emerging,Watches & Fine Jewelry,Fine Jewelry,Handbags,1,High Strategic Value,34,1,1,1,5395.84,1.0,5395.84,7069.41,5395.84,1,1,0,5.95,9,45,6,1,5,1,0,42.1,Fashion Preview,1,0,0,0,13,0.105,0,0,0,999,0,0,0.151,0,1,1,SMS,0,0,0.0,100.0,0,0,0,0,0.4537,1,2447.94
C004301,25-34,New,Boutique,Referral,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A12,7,155,Core,Watches & Fine Jewelry,Fine Jewelry,None,0,High Strategic Value,181,1,1,1,4063.0,1.0,4063.0,4154.63,4063.0,1,1,0,5.19,3,18,2,2,10,0,1,45.9,Welcome Journey,1,0,0,0,11,0.108,0,0,0,999,0,1,0.251,1,1,1,Email + SMS,1,0,0.0,85.1,0,0,0,0,0.1476,0,599.61
C004302,55-64,Core,Online,Event,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,170,5,5,11,138.54,2.2,692.7,1846.23,138.54,1,2,0,5.17,11,55,2,15,4,0,0,33.9,Beauty Replenishment,1,0,0,0,17,0.301,0,0,0,999,0,1,0.228,0,0,0,Do Not Contact,2,0,0.0,73.3,0,0,0,0,0.2743,0,9.5
C004303,45-54,High Potential,Boutique,Email Campaign,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A03,3,201,Core,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,67,5,5,11,150.67,2.2,753.35,2546.28,150.67,1,3,0,5.5,3,9,10,14,2,0,0,26.5,Fragrance Launch,1,0,0,0,30,0.449,1,1,0,171,1,2,0.299,1,0,1,Email,0,1,0.2,74.7,0,5,1,1,0.7645,1,115.19
C004304,35-44,Core,Boutique,Boutique Walk-In,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A15,4,168,Core,Fashion,Ready-to-Wear,None,0,Medium Strategic Value,50,2,2,2,10047.01,1.0,20094.02,50176.6,10047.01,1,0,1,8.27,3,12,10,1,1,0,0,28.9,Beauty Replenishment,1,0,0,0,11,0.201,0,0,0,999,0,2,0.258,1,1,1,Email + SMS,1,0,0.0,77.0,0,0,0,0,0.4078,0,4097.62
C004305,55-64,High Potential,Online,Event,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A01,1,127,High Performer,Fragrance & Beauty,Fragrance,None,0,Scale Opportunity,57,4,4,6,504.87,1.5,2019.48,6742.77,504.87,4,3,0,5.59,9,63,7,7,2,0,1,74.5,Private Event,1,0,0,0,8,0.289,0,0,0,999,2,1,0.335,1,1,1,Email + SMS,0,0,0.0,100.0,0,2,1,1,0.8664,1,437.44
C004306,25-34,New,Online,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A11,2,212,Emerging,Fashion,Ready-to-Wear,Fine Jewelry Interest,1,Medium Strategic Value,83,0,0,0,0.0,0.0,0.0,0.0,2311.11,1,0,0,0.5,10,40,5,5,9,1,1,68.5,Beauty Replenishment,1,0,0,0,19,0.283,0,0,0,999,0,0,0.114,1,0,1,Email,1,0,0.0,91.7,0,0,0,0,0.1965,0,454.17
C004307,35-44,New,Boutique,Online Search,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A06,6,123,Top Performer,Fashion,Handbags,Fragrance Discovery,1,Medium Strategic Value,190,2,2,3,1926.69,1.5,3853.38,3853.38,1926.69,1,0,0,5.45,6,12,12,6,1,0,0,38.3,Fashion Preview,1,0,0,0,22,0.383,0,0,0,999,1,1,0.288,0,1,1,SMS,2,0,0.0,88.5,0,1,0,1,0.3109,0,598.99
C004308,45-54,High Potential,Boutique,Boutique Walk-In,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A03,4,204,Emerging,Fragrance & Beauty,Skincare,Skincare,1,Scale Opportunity,25,5,5,11,404.98,2.2,2024.9,6958.51,404.98,1,4,0,6.3,1,4,3,15,2,0,0,26.2,Reactivation,1,1,0,0,16,0.072,0,0,0,999,1,6,0.452,1,0,1,Email,0,0,0.0,84.7,0,1,0,1,0.8396,1,340.02
C004309,55-64,New,Boutique,Referral,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A13,2,129,Emerging,Fragrance & Beauty,Makeup,Fashion Entry,1,Scale Opportunity,331,1,1,2,116.39,2.0,116.39,116.39,116.39,1,1,0,3.56,6,36,9,10,0,0,0,29.4,Private Event,1,1,1,1,6,0.308,0,0,0,999,0,1,0.501,1,0,1,Email,0,0,0.0,98.1,0,0,0,0,0.0546,0,6.35
C004310,45-54,Core,Boutique,Social Media,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A01,3,50,High Performer,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,28,2,2,5,120.07,2.5,240.14,430.86,120.07,3,2,0,4.4,4,28,2,15,1,0,0,15.6,Welcome Journey,1,0,0,0,15,0.32,0,0,0,999,1,2,0.526,1,0,1,Email,0,0,0.0,87.1,0,1,0,0,0.6026,0,72.35
C004311,25-34,New,Boutique,Referral,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A04,4,120,High Performer,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,180,1,1,2,56.73,2.0,56.73,104.88,56.73,2,0,0,3.15,1,5,9,10,3,0,0,9.4,Fragrance Launch,1,1,1,0,13,0.426,0,0,0,999,0,1,0.807,1,1,1,Email + SMS,0,0,0.0,86.2,0,0,0,0,0.1955,0,11.09
C004312,65+,Core,Online,Social Media,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Skincare,Skincare,1,Scale Opportunity,94,1,1,2,143.63,2.0,143.63,416.5,143.63,1,3,0,4.46,13,52,5,9,1,0,0,49.3,Fashion Preview,1,0,0,0,30,0.253,0,0,0,999,0,0,0.248,1,1,1,Email + SMS,1,0,0.0,73.4,0,2,1,1,0.4046,0,58.11
